queueId,priority,scenarioGroup,scenarioId,scenarioName,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,rerunScope,requiresModelModeSupport,analysisRole,plannedUse,replacementForHistory
V3-CH5-OFF-T15-seed01,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,1,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed02,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,2,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed03,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,3,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed04,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,4,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed05,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,5,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed06,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,6,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed07,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,7,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed08,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,8,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed09,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,9,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed10,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,10,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed11,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,11,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed12,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,12,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed13,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,13,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed14,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,14,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed15,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,15,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed16,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,16,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed17,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,17,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed18,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,18,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed19,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,19,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed20,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,20,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed21,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,21,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed22,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,22,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed23,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,23,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed24,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,24,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed25,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,25,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed26,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,26,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed27,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,27,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed28,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,28,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed29,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,29,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T15-seed30,1,CH5_NINE_FIGURES,CH5-OFF-T15,线下单维辟谣干预 T=15,30,15,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预早期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed01,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,1,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed02,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,2,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed03,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,3,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed04,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,4,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed05,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,5,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed06,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,6,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed07,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,7,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed08,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,8,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed09,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,9,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed10,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,10,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed11,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,11,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-OFF-T60-seed12,1,CH5_NINE_FIGURES,CH5-OFF-T60,线下单维辟谣干预 T=60,12,60,false,true,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线下单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
