queueId,priority,scenarioGroup,scenarioId,scenarioName,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,rerunScope,requiresModelModeSupport,analysisRole,plannedUse,replacementForHistory
budget_dual_010_010_seed08,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,8,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed09,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,9,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed10,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,10,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed11,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,11,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed12,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,12,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed13,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,13,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed14,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,14,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed15,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,15,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed16,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,16,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed17,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,17,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
