priority,scenarioGroup,enableOnlineIntervention,enableOfflineIntervention,initialOnlineSeeds,initialOfflineSeeds,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,requiresModelModeSupport,analysisRole,queueId,scenarioId,scenarioName,seedId,sensitivityDesign,sensitivitySampleId,sensitivitySeedReplicate,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,pRewire,kOnline,kOffline,interventionStartTime
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M189-seed01,MORRIS_M189,MORRIS 参数样本 M189,1,MORRIS,M189,1,38.0,10.0,0.06,0.29,5.0,6.4,4.1,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M189-seed07,MORRIS_M189,MORRIS 参数样本 M189,7,MORRIS,M189,7,38.0,10.0,0.06,0.29,5.0,6.4,4.1,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M189-seed13,MORRIS_M189,MORRIS 参数样本 M189,13,MORRIS,M189,13,38.0,10.0,0.06,0.29,5.0,6.4,4.1,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M189-seed19,MORRIS_M189,MORRIS 参数样本 M189,19,MORRIS,M189,19,38.0,10.0,0.06,0.29,5.0,6.4,4.1,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M189-seed25,MORRIS_M189,MORRIS 参数样本 M189,25,MORRIS,M189,25,38.0,10.0,0.06,0.29,5.0,6.4,4.1,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M190-seed01,MORRIS_M190,MORRIS 参数样本 M190,1,MORRIS,M190,1,38.0,10.0,0.06,0.29,5.0,6.4,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M190-seed07,MORRIS_M190,MORRIS 参数样本 M190,7,MORRIS,M190,7,38.0,10.0,0.06,0.29,5.0,6.4,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M190-seed13,MORRIS_M190,MORRIS 参数样本 M190,13,MORRIS,M190,13,38.0,10.0,0.06,0.29,5.0,6.4,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M190-seed19,MORRIS_M190,MORRIS 参数样本 M190,19,MORRIS,M190,19,38.0,10.0,0.06,0.29,5.0,6.4,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M190-seed25,MORRIS_M190,MORRIS 参数样本 M190,25,MORRIS,M190,25,38.0,10.0,0.06,0.29,5.0,6.4,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M191-seed01,MORRIS_M191,MORRIS 参数样本 M191,1,MORRIS,M191,1,38.0,10.0,0.06,0.29,5.0,16.6,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M191-seed07,MORRIS_M191,MORRIS 参数样本 M191,7,MORRIS,M191,7,38.0,10.0,0.06,0.29,5.0,16.6,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M191-seed13,MORRIS_M191,MORRIS 参数样本 M191,13,MORRIS,M191,13,38.0,10.0,0.06,0.29,5.0,16.6,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M191-seed19,MORRIS_M191,MORRIS 参数样本 M191,19,MORRIS,M191,19,38.0,10.0,0.06,0.29,5.0,16.6,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M191-seed25,MORRIS_M191,MORRIS 参数样本 M191,25,MORRIS,M191,25,38.0,10.0,0.06,0.29,5.0,16.6,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M192-seed01,MORRIS_M192,MORRIS 参数样本 M192,1,MORRIS,M192,1,38.0,10.0,0.12,0.29,5.0,16.6,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M192-seed07,MORRIS_M192,MORRIS 参数样本 M192,7,MORRIS,M192,7,38.0,10.0,0.12,0.29,5.0,16.6,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M192-seed13,MORRIS_M192,MORRIS 参数样本 M192,13,MORRIS,M192,13,38.0,10.0,0.12,0.29,5.0,16.6,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M192-seed19,MORRIS_M192,MORRIS 参数样本 M192,19,MORRIS,M192,19,38.0,10.0,0.12,0.29,5.0,16.6,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M192-seed25,MORRIS_M192,MORRIS 参数样本 M192,25,MORRIS,M192,25,38.0,10.0,0.12,0.29,5.0,16.6,8.0,0.3,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M193-seed01,MORRIS_M193,MORRIS 参数样本 M193,1,MORRIS,M193,1,26.0,5.2,0.02,0.17,2.6,3.0,4.1,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M193-seed07,MORRIS_M193,MORRIS 参数样本 M193,7,MORRIS,M193,7,26.0,5.2,0.02,0.17,2.6,3.0,4.1,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M193-seed13,MORRIS_M193,MORRIS 参数样本 M193,13,MORRIS,M193,13,26.0,5.2,0.02,0.17,2.6,3.0,4.1,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M193-seed19,MORRIS_M193,MORRIS 参数样本 M193,19,MORRIS,M193,19,26.0,5.2,0.02,0.17,2.6,3.0,4.1,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M193-seed25,MORRIS_M193,MORRIS 参数样本 M193,25,MORRIS,M193,25,26.0,5.2,0.02,0.17,2.6,3.0,4.1,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M194-seed01,MORRIS_M194,MORRIS 参数样本 M194,1,MORRIS,M194,1,26.0,5.2,0.02,0.17,2.6,3.0,8.0,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M194-seed07,MORRIS_M194,MORRIS 参数样本 M194,7,MORRIS,M194,7,26.0,5.2,0.02,0.17,2.6,3.0,8.0,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M194-seed13,MORRIS_M194,MORRIS 参数样本 M194,13,MORRIS,M194,13,26.0,5.2,0.02,0.17,2.6,3.0,8.0,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M194-seed19,MORRIS_M194,MORRIS 参数样本 M194,19,MORRIS,M194,19,26.0,5.2,0.02,0.17,2.6,3.0,8.0,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M194-seed25,MORRIS_M194,MORRIS 参数样本 M194,25,MORRIS,M194,25,26.0,5.2,0.02,0.17,2.6,3.0,8.0,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M195-seed01,MORRIS_M195,MORRIS 参数样本 M195,1,MORRIS,M195,1,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M195-seed07,MORRIS_M195,MORRIS 参数样本 M195,7,MORRIS,M195,7,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M195-seed13,MORRIS_M195,MORRIS 参数样本 M195,13,MORRIS,M195,13,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M195-seed19,MORRIS_M195,MORRIS 参数样本 M195,19,MORRIS,M195,19,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M195-seed25,MORRIS_M195,MORRIS 参数样本 M195,25,MORRIS,M195,25,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,4,20
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M196-seed01,MORRIS_M196,MORRIS 参数样本 M196,1,MORRIS,M196,1,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,4,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M196-seed07,MORRIS_M196,MORRIS 参数样本 M196,7,MORRIS,M196,7,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,4,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M196-seed13,MORRIS_M196,MORRIS 参数样本 M196,13,MORRIS,M196,13,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,4,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M196-seed19,MORRIS_M196,MORRIS 参数样本 M196,19,MORRIS,M196,19,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,4,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M196-seed25,MORRIS_M196,MORRIS 参数样本 M196,25,MORRIS,M196,25,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,4,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M197-seed01,MORRIS_M197,MORRIS 参数样本 M197,1,MORRIS,M197,1,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M197-seed07,MORRIS_M197,MORRIS 参数样本 M197,7,MORRIS,M197,7,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M197-seed13,MORRIS_M197,MORRIS 参数样本 M197,13,MORRIS,M197,13,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M197-seed19,MORRIS_M197,MORRIS 参数样本 M197,19,MORRIS,M197,19,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M197-seed25,MORRIS_M197,MORRIS 参数样本 M197,25,MORRIS,M197,25,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,5,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M198-seed01,MORRIS_M198,MORRIS 参数样本 M198,1,MORRIS,M198,1,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M198-seed07,MORRIS_M198,MORRIS 参数样本 M198,7,MORRIS,M198,7,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M198-seed13,MORRIS_M198,MORRIS 参数样本 M198,13,MORRIS,M198,13,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M198-seed19,MORRIS_M198,MORRIS 参数样本 M198,19,MORRIS,M198,19,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M198-seed25,MORRIS_M198,MORRIS 参数样本 M198,25,MORRIS,M198,25,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.01,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M199-seed01,MORRIS_M199,MORRIS 参数样本 M199,1,MORRIS,M199,1,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.184,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M199-seed07,MORRIS_M199,MORRIS 参数样本 M199,7,MORRIS,M199,7,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.184,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M199-seed13,MORRIS_M199,MORRIS 参数样本 M199,13,MORRIS,M199,13,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.184,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M199-seed19,MORRIS_M199,MORRIS 参数样本 M199,19,MORRIS,M199,19,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.184,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M199-seed25,MORRIS_M199,MORRIS 参数样本 M199,25,MORRIS,M199,25,26.0,5.2,0.02,0.17,5.0,3.0,8.0,0.184,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M200-seed01,MORRIS_M200,MORRIS 参数样本 M200,1,MORRIS,M200,1,26.0,5.2,0.02,0.35,5.0,3.0,8.0,0.184,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M200-seed07,MORRIS_M200,MORRIS 参数样本 M200,7,MORRIS,M200,7,26.0,5.2,0.02,0.35,5.0,3.0,8.0,0.184,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M200-seed13,MORRIS_M200,MORRIS 参数样本 M200,13,MORRIS,M200,13,26.0,5.2,0.02,0.35,5.0,3.0,8.0,0.184,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M200-seed19,MORRIS_M200,MORRIS 参数样本 M200,19,MORRIS,M200,19,26.0,5.2,0.02,0.35,5.0,3.0,8.0,0.184,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M200-seed25,MORRIS_M200,MORRIS 参数样本 M200,25,MORRIS,M200,25,26.0,5.2,0.02,0.35,5.0,3.0,8.0,0.184,9,8,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M201-seed01,MORRIS_M201,MORRIS 参数样本 M201,1,MORRIS,M201,1,44.0,5.2,0.02,0.35,5.0,3.0,8.0,0.184,9,8,50
