runId,enableOfflineIntervention,enableOnlineIntervention,forgetTime,govForgetTime,initialOfflineSeeds,initialOnlineSeeds,interventionStartTime,kOffline,kOnline,latentTime,modelMode,offlineGovEffect,offlineRate,onlineGovEffect,onlineRate,pRewire,parameterFile,seedId
M0_T60_ontrue_offtrue_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286875536,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286875536.csv,16
M0_T60_ontrue_offtrue_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286886152,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286886152.csv,16
M0_T60_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286897601,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286897601.csv,17
M0_T60_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286908408,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286908408.csv,17
M0_T60_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286920353,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286920353.csv,18
M0_T60_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286931038,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286931038.csv,18
M0_T60_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286942951,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286942951.csv,19
M0_T60_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286953768,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286953768.csv,19
M0_T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286538408,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286538408.csv,1
M0_T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286549052,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286549052.csv,1
M0_T60_ontrue_offtrue_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286965532,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286965532.csv,20
M0_T60_ontrue_offtrue_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286976331,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286976331.csv,20
M0_T60_ontrue_offtrue_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286988255,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286988255.csv,21
M0_T60_ontrue_offtrue_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286998957,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286998957.csv,21
M0_T60_ontrue_offtrue_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287010581,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287010581.csv,22
M0_T60_ontrue_offtrue_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287021269,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287021269.csv,22
M0_T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287033072,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287033072.csv,23
M0_T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287044130,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287044130.csv,23
M0_T60_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287056411,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287056411.csv,24
M0_T60_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287065879,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287065879.csv,24
M0_T60_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287077594,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287077594.csv,25
M0_T60_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287088542,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287088542.csv,25
M0_T60_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287100506,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287100506.csv,26
M0_T60_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287111162,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287111162.csv,26
M0_T60_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287122912,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287122912.csv,27
M0_T60_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287133308,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287133308.csv,27
M0_T60_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287145163,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287145163.csv,28
M0_T60_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287156079,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287156079.csv,28
M0_T60_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287168034,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287168034.csv,29
M0_T60_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287178995,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287178995.csv,29
M0_T60_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286560832,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286560832.csv,2
M0_T60_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286571634,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286571634.csv,2
M0_T60_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287190831,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287190831.csv,30
M0_T60_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287201715,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287201715.csv,30
M0_T60_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286583450,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286583450.csv,3
M0_T60_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286593954,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286593954.csv,3
M0_T60_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286605756,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286605756.csv,4
M0_T60_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286616720,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286616720.csv,4
M0_T60_ontrue_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286628572,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286628572.csv,5
M0_T60_ontrue_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286639282,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286639282.csv,5
M0_T60_ontrue_offtrue_seed6_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286651031,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed6_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286651031.csv,6
M0_T60_ontrue_offtrue_seed6_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286661565,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed6_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286661565.csv,6
M0_T60_ontrue_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286673049,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286673049.csv,7
M0_T60_ontrue_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286683697,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286683697.csv,7
M0_T60_ontrue_offtrue_seed8_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286695580,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed8_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286695580.csv,8
M0_T60_ontrue_offtrue_seed8_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286706428,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed8_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286706428.csv,8
M0_T60_ontrue_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286718312,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286718312.csv,9
M0_T60_ontrue_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286728953,true,true,30.0,4.0,10,10,60.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T60_ontrue_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286728953.csv,9
M1_T15_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325312615,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325312615.csv,10
M1_T15_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325329745,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325329745.csv,10
M1_T15_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325376311,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325376311.csv,11
M1_T15_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325392229,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325392229.csv,11
M1_T15_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325437258,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325437258.csv,12
M1_T15_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325453093,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325453093.csv,12
M1_T15_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325498055,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325498055.csv,13
M1_T15_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325514005,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325514005.csv,13
M1_T15_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325559333,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325559333.csv,14
M1_T15_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325575336,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325575336.csv,14
M1_T15_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325624638,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325624638.csv,15
M1_T15_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325641151,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325641151.csv,15
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993.csv,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325703337,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325703337.csv,16
M1_T15_ontrue_offtrue_seed17_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325749377,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed17_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325749377.csv,17
M1_T15_ontrue_offtrue_seed17_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325765433,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed17_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325765433.csv,17
M1_T15_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325815092,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325815092.csv,18
M1_T15_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325831042,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325831042.csv,18
M1_T15_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325877155,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325877155.csv,19
M1_T15_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325893012,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325893012.csv,19
M1_T15_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324743337,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324743337.csv,1
M1_T15_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324758959,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324758959.csv,1
M1_T15_ontrue_offtrue_seed20_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325943591,true,true,5.0,3.0,0,20,15.0,0,10,2.0,1,0.15,0.0,0.05,35.0,0.0,parameter_master_M1_T15_ontrue_offtrue_seed20_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325943591.csv,20
