runId,rawFile,rowCount,maxTime,runCompleted,expectedFinalTime,medianDt,minDt,maxDt,hasDuplicateTimes,hasNegativeTimeStep,populationConstant,populationInitial,populationMin,populationMax,qualityNote
M1_T30_onfalse_offfalse_seed23_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324276071,raw_timeseries_M1_T30_onfalse_offfalse_seed23_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324276071.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324319437,raw_timeseries_M1_T30_onfalse_offfalse_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324319437.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324335167,raw_timeseries_M1_T30_onfalse_offfalse_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324335167.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324378750,raw_timeseries_M1_T30_onfalse_offfalse_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324378750.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324394691,raw_timeseries_M1_T30_onfalse_offfalse_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324394691.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324438166,raw_timeseries_M1_T30_onfalse_offfalse_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324438166.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324454204,raw_timeseries_M1_T30_onfalse_offfalse_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324454204.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324500656,raw_timeseries_M1_T30_onfalse_offfalse_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324500656.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324516582,raw_timeseries_M1_T30_onfalse_offfalse_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324516582.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324561300,raw_timeseries_M1_T30_onfalse_offfalse_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324561300.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324577107,raw_timeseries_M1_T30_onfalse_offfalse_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324577107.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324621663,raw_timeseries_M1_T30_onfalse_offfalse_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324621663.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324637610,raw_timeseries_M1_T30_onfalse_offfalse_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324637610.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed2_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323143311,raw_timeseries_M1_T30_onfalse_offfalse_seed2_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323143311.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed2_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323158864,raw_timeseries_M1_T30_onfalse_offfalse_seed2_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323158864.csv,3,2,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
M1_T30_onfalse_offfalse_seed30_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324682279,raw_timeseries_M1_T30_onfalse_offfalse_seed30_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324682279.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed30_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324698564,raw_timeseries_M1_T30_onfalse_offfalse_seed30_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781324698564.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed3_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323195123,raw_timeseries_M1_T30_onfalse_offfalse_seed3_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323195123.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed3_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323210180,raw_timeseries_M1_T30_onfalse_offfalse_seed3_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323210180.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed4_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323255596,raw_timeseries_M1_T30_onfalse_offfalse_seed4_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323255596.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed4_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323271217,raw_timeseries_M1_T30_onfalse_offfalse_seed4_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323271217.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed5_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323314467,raw_timeseries_M1_T30_onfalse_offfalse_seed5_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323314467.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed5_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323329528,raw_timeseries_M1_T30_onfalse_offfalse_seed5_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323329528.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323371783,raw_timeseries_M1_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323371783.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323387139,raw_timeseries_M1_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323387139.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed7_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323429770,raw_timeseries_M1_T30_onfalse_offfalse_seed7_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323429770.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed7_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323444839,raw_timeseries_M1_T30_onfalse_offfalse_seed7_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323444839.csv,170,169,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
M1_T30_onfalse_offfalse_seed8_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323474882,raw_timeseries_M1_T30_onfalse_offfalse_seed8_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323474882.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed8_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323489417,raw_timeseries_M1_T30_onfalse_offfalse_seed8_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323489417.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed9_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323519128,raw_timeseries_M1_T30_onfalse_offfalse_seed9_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323519128.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_onfalse_offfalse_seed9_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323533639,raw_timeseries_M1_T30_onfalse_offfalse_seed9_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781323533639.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327210647,raw_timeseries_M1_T30_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327210647.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327226894,raw_timeseries_M1_T30_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327226894.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327274274,raw_timeseries_M1_T30_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327274274.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327290052,raw_timeseries_M1_T30_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327290052.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327337414,raw_timeseries_M1_T30_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327337414.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327353669,raw_timeseries_M1_T30_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327353669.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327401483,raw_timeseries_M1_T30_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327401483.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327417752,raw_timeseries_M1_T30_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327417752.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327465486,raw_timeseries_M1_T30_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327465486.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327481776,raw_timeseries_M1_T30_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327481776.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327529427,raw_timeseries_M1_T30_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327529427.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327545644,raw_timeseries_M1_T30_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327545644.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327595146,raw_timeseries_M1_T30_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327595146.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327611448,raw_timeseries_M1_T30_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327611448.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed17_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327659285,raw_timeseries_M1_T30_ontrue_offtrue_seed17_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327659285.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed17_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327676682,raw_timeseries_M1_T30_ontrue_offtrue_seed17_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327676682.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327731809,raw_timeseries_M1_T30_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327731809.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327748836,raw_timeseries_M1_T30_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327748836.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327797471,raw_timeseries_M1_T30_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327797471.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327813449,raw_timeseries_M1_T30_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327813449.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326640493,raw_timeseries_M1_T30_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326640493.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326656512,raw_timeseries_M1_T30_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326656512.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed20_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327862587,raw_timeseries_M1_T30_ontrue_offtrue_seed20_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327862587.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed20_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327878855,raw_timeseries_M1_T30_ontrue_offtrue_seed20_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327878855.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed21_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327927302,raw_timeseries_M1_T30_ontrue_offtrue_seed21_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327927302.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed21_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327943647,raw_timeseries_M1_T30_ontrue_offtrue_seed21_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327943647.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed22_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327992608,raw_timeseries_M1_T30_ontrue_offtrue_seed22_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327992608.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed22_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328008924,raw_timeseries_M1_T30_ontrue_offtrue_seed22_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328008924.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed23_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328057672,raw_timeseries_M1_T30_ontrue_offtrue_seed23_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328057672.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed23_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328074179,raw_timeseries_M1_T30_ontrue_offtrue_seed23_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328074179.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328124457,raw_timeseries_M1_T30_ontrue_offtrue_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328124457.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328140841,raw_timeseries_M1_T30_ontrue_offtrue_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328140841.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328190606,raw_timeseries_M1_T30_ontrue_offtrue_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328190606.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328208466,raw_timeseries_M1_T30_ontrue_offtrue_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328208466.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328257383,raw_timeseries_M1_T30_ontrue_offtrue_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328257383.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328273941,raw_timeseries_M1_T30_ontrue_offtrue_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328273941.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328322853,raw_timeseries_M1_T30_ontrue_offtrue_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328322853.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328339150,raw_timeseries_M1_T30_ontrue_offtrue_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328339150.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328388268,raw_timeseries_M1_T30_ontrue_offtrue_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328388268.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328405551,raw_timeseries_M1_T30_ontrue_offtrue_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328405551.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328455214,raw_timeseries_M1_T30_ontrue_offtrue_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328455214.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328472651,raw_timeseries_M1_T30_ontrue_offtrue_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328472651.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed2_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326703390,raw_timeseries_M1_T30_ontrue_offtrue_seed2_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326703390.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed2_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326719930,raw_timeseries_M1_T30_ontrue_offtrue_seed2_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326719930.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed30_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328528463,raw_timeseries_M1_T30_ontrue_offtrue_seed30_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328528463.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed30_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328546070,raw_timeseries_M1_T30_ontrue_offtrue_seed30_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328546070.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed3_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326767482,raw_timeseries_M1_T30_ontrue_offtrue_seed3_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326767482.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
M1_T30_ontrue_offtrue_seed3_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326783632,raw_timeseries_M1_T30_ontrue_offtrue_seed3_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326783632.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
