runId,rawFile,seedId,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,rowCount,durationHours,runCompleted,usedForScenarioStats,duplicateSeedPolicy,metricScope,populationInitial,populationFinal,populationMin,populationMax,populationConstant,I1Peak,I1PeakTime,I2Peak,I2PeakTime,totalInfectedPeak,totalInfectedPeakTime,EPeak,EPeakTime,G1Peak,G1PeakTime,G2Peak,G2PeakTime,cumulativeInfectedPersonHours_right,cumulativeInfectedPersonHours_trapezoid,finalS,finalE,finalI1,finalI2,finalG1,finalG2,finalR,anylogicSummaryAvailable
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262204026,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262204026.csv,27,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,341,30,147,32,484,33,47,1,74,124,379,126,26093,26093,10,0,0,0,16,59,915,true
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248003850,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248003850.csv,27,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,635,28,260,27,892,26,106,14,40,90,250,114,29241,29241,6,0,0,0,2,1,991,true
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248018951,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248018951.csv,27,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,130,129,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,635,28,260,27,892,26,106,14,40,90,250,114,29241,29241,0,0,0,0,36,223,741,false
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244180497,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244180497.csv,27,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.02,0.05,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,622,27,256,28,876,27,103,14,25,101,75,96,35346,35346,10,0,0,0,1,4,985,true
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244192799,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244192799.csv,27,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.02,0.05,2.0,30.0,4.0,132,131,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,622,27,256,28,876,27,103,14,25,101,75,96,35333,35331.5,0,0,0,3,18,60,919,false
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240768351,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240768351.csv,27,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,622,27,256,28,876,27,103,14,72,120,248,99,32220,32220,9,0,0,0,3,7,981,true
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240779979,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240779979.csv,27,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,115,114,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,622,27,256,28,876,27,103,14,71,89,248,99,32133,32129,0,0,6,2,71,248,673,false
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781259990318,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781259990318.csv,27,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,1.0,15.0,2.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,605,14,229,14,834,14,58,6,9,45,22,71,17205,17205,111,0,0,0,0,0,889,true
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260570162,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260570162.csv,27,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,4.0,45.0,8.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,522,34,207,36,728,36,124,25,163,163,524,127,32765,32764.5,6,0,0,1,163,524,306,true
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245094080,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245094080.csv,27,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.3,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,622,27,256,28,876,27,103,14,104,77,380,106,26951,26951,9,0,0,0,0,1,990,true
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245106759,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245106759.csv,27,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.3,2.0,30.0,4.0,135,134,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,622,27,256,28,876,27,103,14,104,77,380,106,26951,26951,0,0,0,0,64,247,689,false
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249815091,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249815091.csv,27,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,628,25,268,28,892,26,99,11,46,104,322,103,33607,33607,5,0,0,0,2,17,976,true
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249829475,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249829475.csv,27,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,141,140,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,628,25,268,28,892,26,99,11,46,104,322,103,33607,33607,2,0,0,0,26,194,778,false
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262779891,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262779891.csv,27,0,30.0,true,true,4,6,0.3,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,720,20,243,24,959,21,163,11,46,99,189,101,33808,33808,9,0,0,0,2,3,986,true
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262220397,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262220397.csv,28,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,343,33,125,30,464,33,45,1,67,124,310,123,23131,23131,143,0,0,0,11,50,796,true
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248061691,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248061691.csv,28,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,644,27,209,29,849,27,94,13,48,82,248,84,28602,28602,17,0,0,0,0,0,983,true
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248076372,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248076372.csv,28,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,144,143,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,644,27,209,29,849,27,94,13,48,82,248,84,28602,28602,12,0,0,0,21,74,893,false
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244223896,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244223896.csv,28,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.02,0.05,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,656,26,235,29,882,27,98,16,30,107,87,116,38108,38106.5,16,0,1,2,5,7,969,true
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244236205,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244236205.csv,28,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.02,0.05,2.0,30.0,4.0,128,127,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,656,26,235,29,882,27,98,16,30,107,87,116,37669,37659,0,0,11,9,29,85,866,false
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240807305,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240807305.csv,28,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,656,26,235,29,882,27,98,16,66,92,235,99,30868,30868,17,0,0,0,1,3,979,true
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240819216,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240819216.csv,28,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,125,124,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,656,26,235,29,882,27,98,16,66,92,235,99,30818,30817,0,0,2,0,66,235,697,false
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260006435,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260006435.csv,28,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,1.0,15.0,2.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,547,17,225,19,769,17,50,8,4,42,17,55,16662,16662,124,0,0,0,0,0,876,true
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260586909,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260586909.csv,28,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,4.0,45.0,8.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,535,39,190,39,725,39,107,19,104,87,597,121,30866,30866,5,0,0,0,104,597,294,true
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245140965,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245140965.csv,28,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.3,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,656,26,235,29,882,27,98,16,95,95,408,81,26508,26508,16,0,0,0,2,0,982,true
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245153633,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245153633.csv,28,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.3,2.0,30.0,4.0,138,137,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,656,26,235,29,882,27,98,16,95,95,408,81,26500,26499.5,0,0,1,0,44,177,778,false
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249875705,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249875705.csv,28,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,621,28,256,29,876,28,88,11,60,118,261,117,32844,32844,8,0,0,0,2,16,974,true
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249890827,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249890827.csv,28,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,141,140,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,621,28,256,29,876,28,88,11,60,118,261,117,32844,32844,0,0,0,0,34,132,834,false
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262797958,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262797958.csv,28,0,30.0,true,true,4,6,0.3,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,678,19,266,20,943,20,172,11,72,118,197,120,34436,34436,18,0,0,0,9,9,964,true
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262236267,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262236267.csv,29,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,315,34,128,28,439,34,47,1,73,126,414,126,25917,25917,9,0,0,0,25,94,872,true
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248118992,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248118992.csv,29,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,606,29,229,30,833,29,91,15,66,116,229,106,29387,29387,13,0,0,0,2,4,981,true
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248133489,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248133489.csv,29,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,143,142,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,606,29,229,30,833,29,91,15,66,116,229,106,29387,29387,0,0,0,0,33,105,862,false
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244268561,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244268561.csv,29,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.02,0.05,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,677,26,217,30,888,26,95,14,34,126,93,93,37486,37486,10,0,0,0,5,3,982,true
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244280719,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244280719.csv,29,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.02,0.05,2.0,30.0,4.0,130,129,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,677,26,217,30,888,26,95,14,34,126,93,93,37486,37486,0,0,0,0,31,87,882,false
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240847507,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240847507.csv,29,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,677,26,217,30,888,26,95,14,76,87,291,121,31833,31833,11,0,0,0,1,7,981,true
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240859579,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240859579.csv,29,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,119,118,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,677,26,217,30,888,26,95,14,76,87,290,117,31824,31823,0,0,1,1,76,290,632,false
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260022474,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260022474.csv,29,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,1.0,15.0,2.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,568,16,210,16,778,16,61,10,12,52,30,70,17371,17371,98,0,0,0,0,0,902,true
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260605141,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260605141.csv,29,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,4.0,45.0,8.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,542,39,188,42,727,41,118,28,110,112,587,142,31112,31112,6,0,0,0,110,587,297,true
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260617136,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260617136.csv,29,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,4.0,45.0,8.0,47,46,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,542,39,188,42,727,41,118,28,32,45,175,46,18748,18410.5,32,22,491,184,32,175,64,false
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245187933,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245187933.csv,29,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.3,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,677,26,217,30,888,26,95,14,112,80,390,78,26596,26596,16,0,0,0,0,0,984,true
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245200673,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245200673.csv,29,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.3,2.0,30.0,4.0,143,142,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,677,26,217,30,888,26,95,14,112,80,390,78,26596,26596,3,0,0,0,29,80,888,false
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249937483,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249937483.csv,29,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,674,27,236,30,906,27,103,12,78,96,282,124,33310,33310,9,0,0,0,3,16,972,true
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249950770,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249950770.csv,29,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,165,164,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,674,27,236,30,906,27,103,12,78,96,282,124,33310,33310,0,0,0,0,9,35,956,false
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262816495,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262816495.csv,29,0,30.0,true,true,4,6,0.3,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,689,23,250,21,936,23,156,11,58,84,261,126,32170,32170,9,0,0,0,0,10,981,true
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260699640,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260699640.csv,2,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,336,31,125,40,459,32,45,1,86,126,369,124,25732,25731.5,8,0,0,1,19,85,887,true
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260711420,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260711420.csv,2,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,45,44,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,336,31,125,40,459,32,45,1,24,44,97,44,14175,13986,275,20,272,106,24,97,206,false
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246513296,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246513296.csv,2,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,604,29,230,28,834,29,86,18,55,102,266,95,27766,27766,14,0,0,0,4,1,981,true
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246528046,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246528046.csv,2,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,604,29,230,28,834,29,86,18,55,102,266,95,27766,27766,14,0,0,0,4,1,981,true
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781235544121,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781235544121.csv,2,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.02,0.05,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,688,27,209,29,895,27,105,15,31,108,54,118,39265,39263.5,6,0,2,1,1,10,980,true
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781233793752,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781233793752.csv,2,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,688,27,209,29,895,27,105,15,66,110,276,100,32892,32892,8,0,0,0,6,13,973,true
